Year,Type,Country,Sex,Age,Fatal,month,specie,size
2002,Unprovoked,USA,M,adulto,N,Mar,nurse,chico
2002,Unprovoked,USA,M,adulto,N,Mar,spinner,chico
2002,Invalid,NEW CALEDONIA,M,mediana edad,Y,Mar,,
2002,Unprovoked,TURKS & CAICOS,M,,Y,Feb,,
2002,Unprovoked,AUSTRALIA,M,,N,Feb,,chico
2002,Unprovoked,FIJI,M,adolescente,Y,Feb,,
2002,Unprovoked,AUSTRALIA,M,adulto,N,Feb,,
2002,Unprovoked,AUSTRALIA,M,joven,N,Jan,tiger,grande
2002,Unprovoked,AUSTRALIA,M,adulto,N,Jan,,
2002,Unprovoked,SOUTH AFRICA,M,adolescente,N,Jan,,
2002,Unprovoked,BRAZIL,,,Y,Jan,,
2002,Unprovoked,SOUTH AFRICA,M,adulto,N,Jan,,
2002,Unprovoked,USA,M,adulto,N,Jan,tiger,mediano
2001,Invalid,AUSTRALIA,M,adulto,N,Dec,,
2001,Unprovoked,AUSTRALIA,M,mediana edad,N,Nov,bronze_whaler,
2001,Unprovoked,USA,,,N,Nov,,
2001,Invalid,AUSTRALIA,M,,N,Nov,,
2001,Unprovoked,SOUTH AFRICA,M,,N,Oct,mako,mediano
2001,Unprovoked,AUSTRALIA,F,joven,N,Oct,,
2001,Unprovoked,MEXICO,M,adulto,N,Sep,tiger,mediano
2001,Boating,AUSTRALIA,M,adulto,N,Sep,white,grande
2001,Provoked,USA,M,joven,N,Sep,,chico
2001,Unprovoked,USA,M,adolescente,N,Sep,,
2001,Invalid,USA,M,mediana edad,Y,Sep,,
2001,Unprovoked,USA,M,,N,Sep,,chico
2001,Unprovoked,USA,M,adolescente,N,Sep,,
2001,Provoked,UNITED KINGDOM,M,,N,Sep,sandtiger,grande
2001,Provoked,USA,M,mediana edad,N,Sep,,
2001,Unprovoked,USA,M,adolescente,N,Sep,,
2001,Invalid,USA,F,,N,Sep,,
2001,Unprovoked,USA,M,adulto,Y,Sep,,
2001,Unprovoked,USA,F,joven,N,Sep,,
2001,Unprovoked,USA,M,joven,N,Sep,,chico
2001,Unprovoked,USA,M,niño,Y,Sep,bull,
2001,Unprovoked,BAHAMAS,M,mediana edad,N,Aug,bull,grande
2001,Unprovoked,USA,F,adulto,N,Aug,,
2001,Unprovoked,USA,M,tercera edad,N,Aug,,
2001,Unprovoked,USA,M,joven,N,Aug,,
2001,Unprovoked,USA,M,joven,N,Aug,,
2001,Unprovoked,USA,M,adolescente,N,Aug,,
2001,Unprovoked,USA,M,adulto,N,Aug,,
2001,Unprovoked,USA,M,adulto,N,Aug,,
2001,Unprovoked,USA,F,adolescente,N,Aug,,
2001,Unprovoked,USA,F,adolescente,N,Aug,,
2001,Unprovoked,USA,M,joven,N,Aug,,
2001,Unprovoked,USA,M,joven,N,Aug,,chico
2001,Unprovoked,USA,M,joven,N,Aug,blacktip,chico
2001,Unprovoked,BAHAMAS,M,mediana edad,N,Aug,bull,mediano
2001,Unprovoked,THAILAND,M,,N,Aug,,grande
2001,Unprovoked,USA,F,,N,Aug,,
2001,Unprovoked,BAHAMAS,M,adulto,N,Aug,,
2001,Boating,ITALY,,,N,Aug,,
2001,Unprovoked,USA,F,,N,Jul,,
2001,Unprovoked,USA,M,,N,Jul,,
2001,Unprovoked,USA,F,,N,Jul,nurse,
2001,Boating,USA,,,N,Jul,mako,grande
2001,Unprovoked,USA,M,mediana edad,N,Jul,,
2001,Unprovoked,USA,M,joven,N,Jul,,chico
2001,Unprovoked,MEXICO,M,mediana edad,N,Jul,,
2001,Unprovoked,USA,M,niño,N,Jul,bull,mediano
2001,Unprovoked,USA,,,N,Jul,,
2001,Unprovoked,USA,M,adulto,N,Jul,,
2001,Unprovoked,USA,M,adolescente,N,Jun,,chico
2001,Provoked,USA,M,mediana edad,N,Jun,white,mediano
2001,Invalid,AUSTRALIA,M,tercera edad,Y,Jun,,
2001,Unprovoked,USA,F,adulto,N,Jun,,chico
2001,Unprovoked,USA,M,adolescente,N,May,,
2001,Unprovoked,USA,M,niño,N,May,,chico
2001,Unprovoked,USA,M,,N,May,,
2001,Provoked,PHILIPPINES,M,joven,N,May,,
2001,Invalid,MADAGASCAR,M,,Y,May,,
2001,Unprovoked,SOUTH AFRICA,M,adulto,N,May,white,mediano
2001,Unprovoked,AUSTRALIA,M,,N,May,,
2001,Unprovoked,USA,M,mediana edad,N,May,,chico
2001,Unprovoked,FIJI,M,,Y,May,,
2001,Unprovoked,USA,M,adolescente,N,Apr,,
2001,Unprovoked,USA,M,adolescente,N,Apr,,
2001,Unprovoked,USA,M,adolescente,N,Apr,,
2001,Unprovoked,USA,M,,N,Apr,,
2001,Unprovoked,USA,M,adulto,N,Apr,,
2001,Unprovoked,USA,M,joven,N,Apr,,
2001,Unprovoked,USA,M,adolescente,N,Apr,,
2001,Unprovoked,USA,M,joven,N,Apr,,chico
2001,Unprovoked,USA,M,joven,N,Apr,,
2001,Unprovoked,USA,M,joven,N,Apr,,
2001,Unprovoked,USA,M,,N,Apr,,chico
2001,Unprovoked,USA,,adolescente,N,Apr,,
2001,Unprovoked,SOUTH AFRICA,M,mediana edad,N,Apr,white,mediano
2001,Provoked,AUSTRALIA,M,,N,Apr,wobbegong,
2001,Unprovoked,USA,M,adulto,N,Apr,,
2001,Unprovoked,BRAZIL,F,adolescente,N,Apr,,
2001,Unprovoked,AUSTRALIA,M,mediana edad,N,Apr,bronze_whaler,
2001,Unprovoked,USA,M,,N,Mar,,
2001,Unprovoked,USA,M,,N,Mar,spinner,chico
2001,Invalid,BRAZIL,M,adolescente,N,Mar,,
2001,Unprovoked,BRAZIL,M,joven,Y,Mar,,
2001,Sea Disaster,CARIBBEAN SEA,,,Y,Mar,tiger,mediano
2001,Boating,AUSTRALIA,,,N,Feb,white,grande
2001,Invalid,MALAYSIA,F,,Y,Feb,,
2001,Unprovoked,AUSTRALIA,M,mediana edad,N,Feb,,mediano
2001,Boating,AUSTRALIA,M,adulto,N,Jan,,grande
2001,Unprovoked,CUBA,F,mediana edad,N,Jan,,mediano
2001,Boating,AUSTRALIA,,,N,Jan,white,grande
2001,Unprovoked,USA,M,,N,Jan,,mediano
2001,Boating,NEW ZEALAND,M,,N,Jan,white,
2000,Unprovoked,AUSTRALIA,M,joven,N,Dec,,
2000,Unprovoked,FIJI,M,mediana edad,Y,Dec,,grande
2000,Boating,AUSTRALIA,,,N,Dec,,grande
2000,Unprovoked,CANADA,M,adulto,N,Dec,,grande
2000,Unprovoked,AUSTRALIA,M,adulto,N,Dec,bronze_whaler,mediano
2000,Unprovoked,NEW ZEALAND,F,,Y,Dec,,
2000,Unprovoked,AUSTRALIA,M,adulto,N,Nov,tiger,grande
2000,Invalid,AUSTRALIA,M,mediana edad,Y,Nov,,
2000,Unprovoked,USA,M,tercera edad,N,Nov,,chico
2000,Invalid,USA,F,adulto,N,Nov,bull,chico
2000,Unprovoked,AUSTRALIA,M,mediana edad,N,Nov,white,grande
2000,Unprovoked,AUSTRALIA,M,mediana edad,Y,Nov,white,grande
2000,Unprovoked,USA,M,adulto,N,Nov,white,mediano
2000,Boating,AUSTRALIA,,adulto,N,Oct,white,
2000,Unprovoked,USA,M,joven,N,Oct,,
2000,Unprovoked,USA,F,mediana edad,N,Oct,tiger,mediano
2000,Unprovoked,USA,M,tercera edad,N,Oct,,
2000,Unprovoked,USA,M,adolescente,N,Oct,,mediano
2000,Unprovoked,USA,M,joven,N,Oct,blacktip,chico
2000,Unprovoked,USA,M,niño,N,Oct,,
2000,Unprovoked,USA,M,joven,N,Oct,,
2000,Unprovoked,USA,M,,N,Sep,white,grande
2000,Unprovoked,AUSTRALIA,M,adolescente,Y,Sep,white,
2000,Unprovoked,AUSTRALIA,M,adulto,Y,Sep,white,grande
2000,Provoked,AUSTRALIA,M,adolescente,N,Sep,,
2000,Unprovoked,OKINAWA,M,adulto,Y,Sep,white,mediano
2000,Unprovoked,USA,,,N,Sep,,
2000,Unprovoked,USA,M,mediana edad,N,Sep,,
2000,Unprovoked,USA,F,adulto,N,Sep,,
2000,Unprovoked,USA,M,adulto,N,Sep,,chico
2000,Unprovoked,USA,M,niño,N,Sep,,
2000,Unprovoked,SOUTH AFRICA,M,mediana edad,N,Sep,,grande
2000,Unprovoked,TANZANIA,M,adulto,Y,Sep,,
2000,Unprovoked,USA,M,mediana edad,N,Sep,,chico
2000,Unprovoked,REUNION,M,adulto,N,Sep,tiger,grande
2000,Unprovoked,TANZANIA,,,Y,Sep,,
2000,Unprovoked,USA,M,mediana edad,N,Aug,,chico
2000,Unprovoked,USA,M,tercera edad,Y,Aug,,mediano
2000,Provoked,USA,M,,N,Aug,,
2000,Unprovoked,USA,M,,N,Aug,,
2000,Unprovoked,USA,M,mediana edad,N,Aug,,grande
2000,Unprovoked,USA,M,adulto,N,Aug,,
2000,Unprovoked,USA,F,mediana edad,N,Aug,blacktip,mediano
2000,Invalid,USA,M,,N,Aug,,
2000,Invalid,USA,M,,Y,Aug,,
2000,Unprovoked,TANZANIA,,,Y,Aug,,
2000,Unprovoked,USA,M,niño,N,Jul,,
2000,Unprovoked,USA,F,mediana edad,N,Jul,nurse,chico
2000,Unprovoked,USA,M,adolescente,N,Jul,,
2000,Unprovoked,USA,M,adolescente,N,Jul,,mediano
2000,Unprovoked,SOUTH AFRICA,M,adolescente,N,Jul,,
2000,Unprovoked,SOUTH AFRICA,M,joven,N,Jul,,
2000,Unprovoked,SOUTH AFRICA,M,,N,Jul,,
2000,Unprovoked,TONGA,M,tercera edad,N,Jul,,mediano
2000,Unprovoked,USA,M,adolescente,N,Jul,,
2000,Unprovoked,USA,M,mediana edad,N,Jul,,
2000,Unprovoked,USA,M,niño,N,Jul,,mediano
2000,Unprovoked,USA,F,adolescente,N,Jul,,chico
2000,Unprovoked,USA,F,joven,N,Jul,,
2000,Unprovoked,USA,F,mediana edad,N,Jul,nurse,chico
2000,Unprovoked,USA,F,adolescente,N,Jul,,chico
2000,Unprovoked,USA,F,joven,N,Jul,,chico
2000,Unprovoked,TANZANIA,,,Y,Jul,,
2000,Unprovoked,PAPUA NEW GUINEA,M,,Y,Jun,,
2000,Boating,NEW ZEALAND,M,,N,Jun,mako,mediano
2000,Unprovoked,USA,M,mediana edad,N,Jun,,
2000,Boating,USA,,,N,Jun,bull,mediano
2000,Unprovoked,USA,M,adolescente,N,Jun,blacktip,chico
2000,Unprovoked,USA,M,mediana edad,N,Jun,,
2000,Unprovoked,USA,M,mediana edad,N,Jun,bull,
2000,Unprovoked,USA,M,adolescente,N,Jun,,
2000,Unprovoked,TANZANIA,M,,Y,Jun,,
2000,Sea Disaster,NEW CALEDONIA,,,Y,May,,
2000,Invalid,AUSTRALIA,,,Y,May,,
2000,Unprovoked,PAPUA NEW GUINEA,M,niño,N,May,,
2000,Unprovoked,PAPUA NEW GUINEA,M,,Y,May,,
2000,Unprovoked,USA,M,adulto,N,Apr,,
2000,Unprovoked,USA,M,,N,Apr,,
2000,Unprovoked,USA,M,,N,Mar,,
2000,Unprovoked,AUSTRALIA,M,adulto,N,Mar,,mediano
2000,Unprovoked,USA,F,adolescente,N,Mar,,mediano
2000,Unprovoked,USA,M,adulto,N,Mar,,chico
2000,Unprovoked,NEW CALEDONIA,M,adulto,Y,Mar,,
2000,Unprovoked,AUSTRALIA,M,,N,Mar,,grande
2000,Boating,AUSTRALIA,,,N,Mar,,mediano
2000,Boating,AUSTRALIA,,,N,Mar,,
2000,Invalid,NEW ZEALAND,M,adulto,,Mar,,
2000,Unprovoked,AUSTRALIA,M,,N,Mar,,
2000,Unprovoked,USA,M,adulto,N,Mar,,grande
2000,Unprovoked,USA,M,adulto,N,Feb,,
2000,Unprovoked,SOUTH AFRICA,M,,N,Feb,white,mediano
2000,Provoked,ENGLAND,M,,N,Feb,,
2000,Unprovoked,NEW ZEALAND,M,adolescente,N,Feb,,
2000,Unprovoked,AUSTRALIA,M,adulto,N,Feb,,grande
2000,Boating,REUNION,M,,Y,Jan,,
2000,Unprovoked,THAILAND,M,adulto,Y,Jan,,
2000,Boating,USA,M,,N,,hammerhead,
1999,Unprovoked,NEW ZEALAND,M,adolescente,N,Dec,,
1999,Unprovoked,NEW ZEALAND,F,adolescente,N,Dec,,
1999,Unprovoked,NEW ZEALAND,F,adolescente,N,Dec,,
1999,Unprovoked,BRAZIL,M,joven,N,Dec,,
1999,Invalid,USA,M,,Y,Dec,,
1999,Invalid,BRAZIL,M,adulto,N,Dec,,chico
1999,Unprovoked,USA,M,adulto,N,Dec,,
1999,Unprovoked,USA,M,joven,N,Nov,,
1999,Unprovoked,USA,F,mediana edad,N,Nov,tiger,mediano
1999,Unprovoked,USA,M,,N,Nov,white,
1999,Unprovoked,SOUTH AFRICA,M,adulto,N,Nov,white,grande
1999,Unprovoked,BRAZIL,M,adulto,N,Nov,,chico
1999,Unprovoked,MARSHALL ISLANDS,M,adolescente,N,Nov,,chico
1999,Unprovoked,MARSHALL ISLANDS,M,adolescente,N,Nov,,chico
1999,Unprovoked,USA,M,mediana edad,N,Oct,,
1999,Unprovoked,USA,M,adolescente,N,Oct,,
1999,Unprovoked,USA,M,,N,Oct,lemon,mediano
1999,Unprovoked,USA,M,adolescente,N,Oct,tiger,mediano
1999,Unprovoked,USA,M,joven,N,Sep,,
1999,Boating,ITALY,,,N,Sep,,grande
1999,Unprovoked,USA,F,mediana edad,N,Sep,,
1999,Unprovoked,USA,F,niño,N,Sep,,
1999,Unprovoked,USA,M,adolescente,N,Sep,,chico
1999,Provoked,USA,M,niño,N,Sep,,chico
1999,Unprovoked,USA,M,adulto,N,Sep,,
1999,Unprovoked,USA,M,adulto,N,Aug,,
1999,Unprovoked,USA,M,,N,Aug,,
1999,Unprovoked,MARSHALL ISLANDS,M,joven,N,Aug,,mediano
1999,Unprovoked,USA,M,adolescente,N,Aug,,
1999,Unprovoked,USA,M,niño,N,Aug,,mediano
1999,Unprovoked,USA,M,mediana edad,N,Aug,,chico
1999,Unprovoked,BAHAMAS,M,adulto,N,Aug,,mediano
1999,Unprovoked,SOUTH AFRICA,M,mediana edad,N,Jul,white,grande
1999,Unprovoked,USA,M,mediana edad,N,Jul,bull,mediano
1999,Unprovoked,USA,M,mediana edad,N,Jul,tiger,mediano
1999,Unprovoked,SOUTH AFRICA,M,adolescente,Y,Jul,white,
1999,Unprovoked,USA,M,,N,Jul,,
1999,Unprovoked,USA,F,adulto,N,Jul,blacktip,mediano
1999,Unprovoked,SOUTH AFRICA,M,adulto,N,Jul,white,grande
1999,Unprovoked,USA,M,joven,N,Jun,,chico
1999,Unprovoked,USA,M,joven,N,Jun,,chico
1999,Unprovoked,USA,M,mediana edad,N,Jun,,
1999,Unprovoked,USA,M,niño,N,Jun,,
1999,Unprovoked,AUSTRALIA,M,joven,Y,May,,
1999,Unprovoked,BRAZIL,M,joven,N,May,tiger,mediano
1999,Unprovoked,MAURITIUS,F,mediana edad,N,Apr,,chico
1999,Unprovoked,REUNION,M,mediana edad,Y,Apr,,
1999,Unprovoked,USA,M,adolescente,N,Apr,,
1999,Unprovoked,NEW ZEALAND,M,,N,Mar,,mediano
1999,Provoked,BRAZIL,M,,N,Mar,,
1999,Unprovoked,USA,F,adulto,Y,Mar,,
1999,Unprovoked,NEW CALEDONIA,M,,N,Mar,,
1999,Provoked,NEW ZEALAND,M,adulto,N,Mar,,chico
1999,Unprovoked,USA,M,joven,N,Mar,,
1999,Unprovoked,USA,F,adulto,N,Mar,,grande
1999,Boating,USA,,,N,Feb,,
1999,Unprovoked,AUSTRALIA,M,adulto,N,Feb,,
1999,Unprovoked,USA,M,adulto,N,Feb,spinner,
1999,Unprovoked,MAURITIUS,M,mediana edad,N,Jan,bull,
1999,Unprovoked,SOUTH AFRICA,M,,N,Jan,white,grande
1999,Boating,NEW ZEALAND,,,N,Jan,,
1999,Invalid,AUSTRALIA,F,adulto,N,Jan,,
1999,Unprovoked,REUNION,,,Y,Jan,bull,
1999,Unprovoked,SOUTH AFRICA,M,adulto,N,,white,grande
1999,Invalid,USA,M,,N,,,
1998,Provoked,USA,M,joven,N,Dec,,
1998,Unprovoked,AUSTRALIA,F,joven,N,Dec,,
1998,Unprovoked,SOUTH AFRICA,M,joven,N,Dec,,
1998,Unprovoked,SOUTH AFRICA,M,adolescente,N,Dec,,
1998,Unprovoked,AUSTRALIA,F,joven,N,Dec,,
1998,Unprovoked,USA,M,niño,Y,Nov,tiger,
1998,Unprovoked,USA,M,adolescente,N,Nov,,chico
1998,Unprovoked,USA,M,adolescente,N,Nov,,
1998,Unprovoked,USA,M,adulto,N,Nov,white,grande
1998,Provoked,JAPAN,M,mediana edad,N,Nov,,mediano
1998,Unprovoked,BRAZIL,M,joven,Y,Nov,,
1998,Unprovoked,USA,F,adolescente,N,Oct,,
1998,Unprovoked,SOUTH AFRICA,M,adulto,N,Oct,,
1998,Unprovoked,USA,M,,N,Oct,,
1998,Unprovoked,BRAZIL,M,adolescente,N,Oct,,
1998,Unprovoked,REUNION,,,N,Oct,,
1998,Unprovoked,USA,M,adulto,N,Oct,,
1998,Unprovoked,USA,M,niño,N,Sep,,
1998,Unprovoked,USA,M,joven,N,Sep,,
1998,Unprovoked,SOUTH AFRICA,M,,N,Sep,,
1998,Unprovoked,USA,M,adulto,N,Sep,,mediano
1998,Provoked,SENEGAL,M,adulto,N,Sep,,chico
1998,Unprovoked,USA,M,adulto,N,Aug,,chico
1998,Invalid,ITALY,,,N,Aug,,
1998,Unprovoked,USA,M,adolescente,N,Aug,white,grande
1998,Unprovoked,BAHAMAS,M,adulto,N,Aug,,chico
1998,Unprovoked,USA,M,,N,Aug,,grande
1998,Unprovoked,USA,M,niño,N,Aug,,chico
1998,Provoked,SOUTH AFRICA,M,,N,Aug,,mediano
1998,Unprovoked,SOUTH AFRICA,M,joven,N,Aug,white,grande
1998,Unprovoked,SOUTH AFRICA,M,joven,N,Aug,white,grande
1998,Unprovoked,BRAZIL,M,,N,Jul,,
1998,Unprovoked,USA,M,adolescente,N,Jul,,
1998,Unprovoked,SOUTH AFRICA,M,adolescente,N,Jul,,chico
1998,Unprovoked,SOUTH AFRICA,M,mediana edad,N,Jul,raggedoth,chico
1998,Unprovoked,SOUTH AFRICA,M,niño,N,Jul,raggedoth,chico
1998,Unprovoked,AUSTRALIA,M,adulto,Y,Jun,,grande
1998,Unprovoked,SOUTH AFRICA,M,joven,Y,Jun,white,
1998,Unprovoked,USA,M,joven,N,Jun,,
1998,Unprovoked,SOUTH AFRICA,M,,N,Jun,,
1998,Unprovoked,SOUTH AFRICA,M,adolescente,N,May,,
1998,Unprovoked,SOUTH AFRICA,M,adolescente,N,May,white,grande
1998,Unprovoked,SOUTH AFRICA,M,adolescente,N,May,,
1998,Unprovoked,USA,M,mediana edad,N,May,,chico
1998,Unprovoked,USA,F,adolescente,N,May,,mediano
1998,Unprovoked,USA,M,joven,N,May,,
1998,Unprovoked,SOUTH AFRICA,M,joven,N,May,white,grande
1998,Unprovoked,MOZAMBIQUE,F,adulto,Y,Apr,,grande
1998,Unprovoked,USA,M,mediana edad,N,Apr,white,grande
1998,Provoked,USA,M,adolescente,N,Apr,nurse,chico
1998,Unprovoked,BRAZIL,M,,Y,Apr,,
1998,Unprovoked,NEW CALEDONIA,,,N,Apr,,
1998,Unprovoked,USA,M,mediana edad,N,Mar,,
1998,Unprovoked,SOUTH AFRICA,M,adulto,N,Mar,white,grande
1998,Unprovoked,USA,M,adulto,N,Mar,spinner,chico
1998,Unprovoked,USA,M,,N,Feb,spinner,
1998,Invalid,AUSTRALIA,M,adulto,Y,Jan,,
1998,Unprovoked,NEW CALEDONIA,M,,N,Jan,,chico
1998,Unprovoked,REUNION,M,,Y,Jan,,
1998,Unprovoked,SOUTH AFRICA,M,joven,N,Jan,,
1998,Unprovoked,AUSTRALIA,M,,N,Jan,,
1998,Unprovoked,MOZAMBIQUE,M,joven,N,Jan,,
1998,Unprovoked,SOUTH AFRICA,M,adulto,Y,,,
1998,Unprovoked,REUNION,,,Y,,,
1998,Unprovoked,USA,M,,N,,sandtiger,
1997,Unprovoked,SOUTH AFRICA,M,adulto,Y,Dec,white,
1997,Unprovoked,SOUTH AFRICA,M,,N,Dec,,
1997,Invalid,USA,F,adulto,N,Dec,,
1997,Unprovoked,USA,M,niño,N,Dec,,
1997,Unprovoked,AUSTRALIA,M,mediana edad,N,Nov,white,
1997,Unprovoked,USA,M,adulto,N,Nov,,
1997,Invalid,AUSTRALIA,M,joven,Y,Nov,,
1997,Unprovoked,AUSTRALIA,M,mediana edad,N,Oct,white,grande
1997,Unprovoked,USA,M,joven,N,Oct,tiger,grande
1997,Unprovoked,USA,M,joven,N,Oct,,
1997,Unprovoked,USA,M,adolescente,N,Oct,,chico
1997,Boating,SOUTH AFRICA,,,N,Oct,,
1997,Unprovoked,USA,F,adolescente,N,Oct,,
1997,Unprovoked,BRAZIL,M,joven,Y,Sep,,
1997,Unprovoked,USA,M,adolescente,N,Sep,,
1997,Unprovoked,USA,,adolescente,N,Sep,,
1997,Unprovoked,USA,M,joven,N,Sep,,
1997,Unprovoked,USA,M,joven,N,Aug,,
1997,Unprovoked,USA,M,joven,N,Aug,,
1997,Unprovoked,USA,M,adulto,N,Aug,white,grande
1997,Invalid,MEXICO,M,adulto,Y,Aug,,
1997,Unprovoked,MEXICO,M,adulto,Y,Aug,tiger,grande
1997,Unprovoked,USA,F,adolescente,N,Aug,,
1997,Unprovoked,EGYPT,M,adolescente,N,Aug,,
1997,Unprovoked,EGYPT,M,adolescente,Y,Aug,,
1997,Unprovoked,USA,M,adolescente,N,Aug,,
1997,Unprovoked,USA,M,,N,Aug,,
1997,Unprovoked,USA,F,niño,N,Aug,,chico
1997,Unprovoked,USA,M,,N,Aug,,chico
1997,Unprovoked,USA,M,adolescente,N,Aug,,
1997,Unprovoked,USA,M,joven,N,Aug,,
1997,Unprovoked,AUSTRALIA,M,joven,N,Jul,,
1997,Unprovoked,SOUTH AFRICA,M,adulto,Y,Jul,white,grande
1997,Unprovoked,BRAZIL,M,,N,Jul,,
1997,Unprovoked,USA,M,mediana edad,N,Jul,blacktip,
1997,Unprovoked,OKINAWA,M,mediana edad,Y,Jul,white,
1997,Unprovoked,BRAZIL,,,N,Jul,,
1997,Unprovoked,USA,M,,N,Jun,,mediano
1997,Unprovoked,FIJI,F,mediana edad,N,Jun,tiger,mediano
1997,Unprovoked,USA,M,joven,N,Jun,,
1997,Unprovoked,BRAZIL,M,,,Jun,,
1997,Unprovoked,USA,M,adulto,N,Jun,,chico
1997,Unprovoked,USA,M,adulto,N,May,,chico
1997,Unprovoked,USA,M,adulto,N,May,,
1997,Unprovoked,USA,M,adolescente,N,May,,
1997,Unprovoked,BAHAMAS,M,mediana edad,N,May,,
1997,Unprovoked,BAHAMAS,M,,N,May,,
1997,Unprovoked,BRAZIL,M,joven,N,Apr,white,grande
1997,Unprovoked,AUSTRALIA,F,joven,N,Feb,,
1997,Unprovoked,AUSTRALIA,M,adulto,N,Feb,tiger,mediano
1997,Unprovoked,USA,M,,,Feb,,
1997,Unprovoked,REUNION,M,,N,Feb,,
1997,Boating,AUSTRALIA,F,mediana edad,N,Feb,,
1997,Unprovoked,AUSTRALIA,M,adulto,N,Jan,,mediano
1997,Unprovoked,AUSTRALIA,M,mediana edad,Y,Jan,,grande
1997,Unprovoked,REUNION,M,,Y,Jan,bull,
1997,Boating,AUSTRALIA,,,N,Jan,white,
1996,Unprovoked,AUSTRALIA,M,joven,,Dec,,
1996,Unprovoked,SOUTH AFRICA,M,,N,Dec,white,
1996,Unprovoked,NEW CALEDONIA,M,,Y,Dec,,
1996,Unprovoked,NEW CALEDONIA,F,,N,Dec,,
1996,Unprovoked,USA,M,mediana edad,N,Nov,white,grande
1996,Unprovoked,USA,M,adulto,N,Nov,,
1996,Unprovoked,BRAZIL,,,N,Oct,,
1996,Unprovoked,BRAZIL,M,,N,Oct,,
1996,Unprovoked,OKINAWA,M,,Y,Oct,,
1996,Unprovoked,USA,M,joven,N,Oct,white,grande
1996,Unprovoked,USA,M,joven,N,Oct,,chico
1996,Unprovoked,USA,M,adulto,N,Oct,white,grande
1996,Unprovoked,BRAZIL,,,N,Oct,,
1996,Unprovoked,USA,M,adolescente,N,Sep,,
1996,Unprovoked,NEW ZEALAND,M,joven,N,Sep,white,
1996,Unprovoked,USA,M,joven,N,Sep,,
1996,Unprovoked,USA,M,niño,N,Sep,,
1996,Unprovoked,USA,M,adulto,N,Sep,,
1996,Invalid,USA,F,adulto,N,Sep,,
1996,Provoked,SOUTH AFRICA,M,adulto,N,Sep,white,
1996,Unprovoked,USA,M,joven,N,Aug,tiger,mediano
1996,Unprovoked,USA,M,adulto,N,Aug,white,grande
1996,Unprovoked,USA,M,joven,N,Aug,hammerhead,mediano
1996,Unprovoked,USA,F,niño,N,Jul,,
1996,Unprovoked,OKINAWA,M,mediana edad,Y,Jul,white,grande
1996,Unprovoked,EGYPT / ISRAEL,M,,N,Jul,,
1996,Unprovoked,USA,M,mediana edad,N,Jul,,mediano
1996,Unprovoked,USA,M,niño,N,Jul,,
1996,Unprovoked,USA,,,,Jul,,
1996,Unprovoked,USA,M,joven,N,Jul,,
1996,Unprovoked,USA,F,mediana edad,N,Jul,,chico
1996,Unprovoked,BAHAMAS,M,joven,N,Jul,,
1996,Unprovoked,USA,F,joven,N,Jun,,
1996,Unprovoked,AUSTRALIA,M,,N,Jun,white,grande
1996,Unprovoked,SOUTH AFRICA,M,,N,Jun,,
1996,Unprovoked,SOUTH AFRICA,M,adolescente,N,May,white,mediano
1996,Invalid,AUSTRALIA,M,mediana edad,Y,May,white,
1996,Unprovoked,USA,M,joven,N,May,,chico
1996,Unprovoked,SOUTH KOREA,M,adulto,Y,May,,
1996,Unprovoked,USA,M,adulto,N,May,,chico
1996,Unprovoked,USA,M,,,Apr,,
1996,Unprovoked,AUSTRALIA,M,niño,N,Apr,wobbegong,
1996,Unprovoked,AUSTRALIA,F,adolescente,N,Apr,wobbegong,
1996,Unprovoked,BRAZIL,M,,Y,Apr,,
1996,Unprovoked,AUSTRALIA,F,mediana edad,N,Mar,tiger,
1996,Unprovoked,AUSTRALIA,M,niño,N,Mar,,chico
1996,Unprovoked,AUSTRALIA,M,joven,N,Feb,bronze_whaler,
1996,Provoked,USA,F,adulto,N,Feb,nurse,
1996,Unprovoked,PAPUA NEW GUINEA,M,,Y,Feb,,
1996,Unprovoked,PAPUA NEW GUINEA,,,N,Feb,,
1996,Unprovoked,PAPUA NEW GUINEA,,adolescente,Y,Feb,,
1996,Sea Disaster,DOMINICAN REPUBLIC,,,Y,Feb,,
1996,Unprovoked,AUSTRALIA,M,niño,N,Feb,,
1996,Provoked,USA,M,adulto,N,Jan,nurse,chico
1996,Unprovoked,AUSTRALIA,F,adolescente,N,Jan,bronze_whaler,
1996,Unprovoked,USA,M,mediana edad,N,Jan,,
1996,Unprovoked,AUSTRALIA,,,,Jan,,
1996,Boating,AUSTRALIA,,,N,Jan,mako,grande
1996,Unprovoked,REUNION,M,adulto,Y,Jan,,
1996,Unprovoked,FIJI,M,,Y,,tiger,mediano
1996,Unprovoked,USA,M,,N,,tiger,
1995,Unprovoked,USA,M,,,Dec,,
1995,Unprovoked,NEW ZEALAND,M,joven,N,Nov,white,grande
1995,Invalid,USA,M,,N,Nov,,
1995,Unprovoked,NORTHERN ARABIAN SEA,M,,N,Nov,,
1995,Unprovoked,AUSTRALIA,M,,N,Nov,,
1995,Unprovoked,USA,M,adolescente,N,Oct,,
1995,Unprovoked,USA,M,adolescente,N,Oct,,
1995,Unprovoked,AUSTRALIA,F,adolescente,N,Oct,,grande
1995,Unprovoked,USA,M,adulto,N,Oct,,chico
1995,Unprovoked,USA,M,adolescente,N,Sep,,mediano
